Lon,Lat,Name,Mode,Id
10.73131,59.9494,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73129,59.94947,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73129,59.94952,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73132,59.94958,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73134,59.9496,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73137,59.94962,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73166,59.94976,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73186,59.94981,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73187,59.94982,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73198,59.94985,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73229,59.94993,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73302,59.95014,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73385,59.95033,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73427,59.95042,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73529,59.95066,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73564,59.95072,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73601,59.95078,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73682,59.95086,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73724,59.95089,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.7377,59.95093,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73809,59.95096,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73854,59.95098,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73893,59.951,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73921,59.951,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73952,59.95101,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73958,59.95099,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73964,59.95097,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73971,59.95097,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73978,59.95097,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73985,59.95098,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73991,59.95099,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73998,59.95102,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.74004,59.95106,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.74007,59.9511,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.74008,59.95115,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.74006,59.95118,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.74004,59.95122,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73999,59.95125,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73994,59.95127,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73987,59.95129,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73979,59.9513,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73971,59.9513,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73966,59.9513,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.7396,59.95129,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73955,59.95127,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73931,59.95127,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73926,59.95127,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73848,59.95124,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73788,59.95121,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73759,59.95118,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73727,59.95114,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73675,59.95104,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73632,59.95094,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73598,59.95087,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73558,59.9508,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73523,59.95072,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73454,59.95057,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73376,59.9504,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73297,59.9502,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.7322,59.94999,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73158,59.94982,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.7311,59.94974,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73102,59.94974,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73092,59.94975,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73086,59.94977,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.7308,59.94978,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73067,59.94984,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73023,59.95013,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73019,59.95021,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73014,59.95024,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.73008,59.95028,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.72996,59.95032,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.72994,59.95034,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.72939,59.95072,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.72931,59.95077,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.72916,59.95088,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.72891,59.95105,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.72883,59.95111,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.72883,59.95111,Majorstuen - Lørenskog stasjon,bus,1-4-RUT:Line:25
10.75566,59.91109,Oslo S - Jernbanetorget,foot,2-5-0
10.75561,59.91106,Oslo S - Jernbanetorget,foot,2-5-0
10.7555,59.91109,Oslo S - Jernbanetorget,foot,2-5-0
10.75548,59.91109,Oslo S - Jernbanetorget,foot,2-5-0
10.75544,59.9111,Oslo S - Jernbanetorget,foot,2-5-0
10.75544,59.91111,Oslo S - Jernbanetorget,foot,2-5-0
10.75536,59.91113,Oslo S - Jernbanetorget,foot,2-5-0
10.7536,59.91155,Oslo S - Jernbanetorget,foot,2-5-0
10.75341,59.9116,Oslo S - Jernbanetorget,foot,2-5-0
10.75362,59.91182,Oslo S - Jernbanetorget,foot,2-5-0
10.75367,59.91187,Oslo S - Jernbanetorget,foot,2-5-0
10.75368,59.91189,Oslo S - Jernbanetorget,foot,2-5-0
10.75368,59.91191,Oslo S - Jernbanetorget,foot,2-5-0
10.75368,59.91192,Oslo S - Jernbanetorget,foot,2-5-0
10.75366,59.91195,Oslo S - Jernbanetorget,foot,2-5-0
10.75361,59.91199,Oslo S - Jernbanetorget,foot,2-5-0
10.75338,59.91217,Oslo S - Jernbanetorget,foot,2-5-0
10.75331,59.91223,Oslo S - Jernbanetorget,foot,2-5-0
10.75319,59.9122,Oslo S - Jernbanetorget,foot,2-5-0
10.75291,59.91221,Oslo S - Jernbanetorget,foot,2-5-0
10.75277,59.91222,Oslo S - Jernbanetorget,foot,2-5-0
10.75271,59.91222,Oslo S - Jernbanetorget,foot,2-5-0
10.75271,59.91222,Oslo S - Jernbanetorget,foot,2-5-0
10.75268,59.91222,Oslo S - Jernbanetorget,foot,2-5-0
10.75132,59.91226,Oslo S - Jernbanetorget,foot,2-5-0
10.75132,59.91224,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.75064,59.91228,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.75058,59.91228,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.75022,59.9123,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.74953,59.91233,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.74935,59.91234,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.74917,59.91236,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.74896,59.91238,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.74866,59.91242,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.74838,59.91247,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.74806,59.91255,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.74767,59.91266,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.74736,59.91275,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.74685,59.91289,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.7464,59.91301,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.74606,59.9131,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.74573,59.91318,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.7454,59.91324,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.74502,59.9133,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.74479,59.91333,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.74453,59.91335,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.74424,59.91338,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.74321,59.91345,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.7432,59.91345,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.7429,59.91348,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.74208,59.91354,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.74107,59.91362,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.74059,59.91365,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.73906,59.91377,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.73868,59.9138,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.73835,59.91383,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.73791,59.91388,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.73764,59.91393,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.73738,59.91397,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.73712,59.91403,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.73688,59.91408,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.7366,59.91415,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.73512,59.91455,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.73487,59.91461,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.73464,59.91465,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.73451,59.91468,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.73418,59.91473,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.73405,59.91475,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.73385,59.91479,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.73358,59.91485,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.73339,59.9149,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.73318,59.91496,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.73301,59.91502,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.73286,59.91508,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.73266,59.91516,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.73244,59.91528,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.73234,59.91534,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.73233,59.91535,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.73223,59.9154,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.73194,59.9156,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.73178,59.91571,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.73162,59.91583,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.7314,59.91601,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.73099,59.91639,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.73075,59.91666,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.73058,59.91686,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.73028,59.91732,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72992,59.91786,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72694,59.92235,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72669,59.92274,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72647,59.92303,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72626,59.92326,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72601,59.92348,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72573,59.92371,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72534,59.92395,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72481,59.92429,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.7247,59.92435,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.7204,59.927,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71976,59.9274,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71951,59.92755,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71937,59.92763,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71896,59.92783,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71859,59.92801,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71818,59.92821,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71789,59.92836,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71754,59.92853,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71724,59.92868,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71695,59.92884,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71645,59.92914,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71599,59.92941,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71563,59.92962,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71543,59.92975,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71519,59.92991,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71483,59.93013,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71461,59.93026,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71455,59.93029,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71453,59.93031,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71432,59.93045,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71417,59.93057,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71394,59.93074,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71381,59.93083,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71346,59.93105,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71311,59.93127,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71304,59.93131,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.7125,59.93165,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71233,59.93176,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71209,59.93191,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71187,59.93205,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71171,59.93215,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71157,59.93223,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71134,59.93234,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71121,59.93241,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71101,59.9325,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71076,59.93262,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71061,59.93268,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71045,59.93275,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71032,59.93281,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71018,59.93288,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71005,59.93295,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.70992,59.93302,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.70982,59.93308,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.70974,59.93313,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.70966,59.93319,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.70957,59.93327,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.7095,59.93333,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.70944,59.93339,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.70939,59.93345,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.70934,59.93351,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.70929,59.93359,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.70925,59.93367,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.70923,59.93374,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.7092,59.93381,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.70919,59.93389,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.70917,59.93397,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.70916,59.93406,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.70915,59.93423,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.70915,59.93437,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.70915,59.9345,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.70916,59.93463,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.70917,59.93479,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.70918,59.93493,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.7092,59.93506,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.70923,59.93518,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.70925,59.93529,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.70928,59.93542,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.70932,59.93555,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.70936,59.93566,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.70941,59.93577,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.70946,59.93587,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.70952,59.93596,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.70958,59.93606,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.70966,59.93617,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.70973,59.93625,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.70981,59.93635,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.70992,59.93646,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71032,59.93685,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.7104,59.93693,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71047,59.937,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71055,59.93705,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.7106,59.9371,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71067,59.93715,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71074,59.93719,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71083,59.93724,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71091,59.93729,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71098,59.93733,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71109,59.93738,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71119,59.93742,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71132,59.93747,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71148,59.93753,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71163,59.93759,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71185,59.93766,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71242,59.93786,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.7126,59.93792,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71275,59.93798,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71288,59.93803,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71301,59.93808,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71315,59.93814,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71327,59.93819,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71338,59.93825,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71349,59.93831,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.7136,59.93838,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71372,59.93845,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71382,59.93852,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71391,59.93858,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.714,59.93864,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71414,59.93874,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71451,59.939,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71491,59.93928,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71538,59.93961,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71608,59.94011,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71615,59.94016,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71619,59.94018,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71678,59.9406,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71687,59.94067,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71697,59.94075,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71705,59.94082,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71717,59.94092,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71727,59.94101,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71736,59.9411,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71744,59.94119,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71753,59.9413,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71761,59.9414,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71768,59.94149,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71777,59.94162,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71795,59.94188,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71802,59.94196,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71809,59.94206,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71821,59.94218,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71831,59.94229,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.7184,59.94237,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71851,59.94246,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71861,59.94255,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.7187,59.94262,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.7188,59.94268,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71891,59.94276,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71906,59.94286,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71921,59.94295,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71936,59.94304,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71951,59.94312,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71966,59.94319,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.71977,59.94325,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.7199,59.9433,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72006,59.94337,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.7202,59.94343,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72035,59.94349,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72049,59.94354,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72066,59.9436,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72089,59.94369,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.7209,59.94369,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72091,59.94369,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72105,59.94374,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72106,59.94374,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72125,59.94381,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72142,59.94386,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72159,59.94391,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72175,59.94395,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72192,59.944,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72207,59.94404,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72225,59.94408,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72241,59.94411,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72257,59.94414,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72278,59.94418,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72297,59.94421,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72317,59.94423,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72342,59.94426,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72472,59.94443,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72491,59.94446,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.7251,59.94448,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72527,59.94451,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72546,59.94453,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72564,59.94456,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72587,59.9446,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72614,59.94465,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72635,59.94469,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.7266,59.94475,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72681,59.94479,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72702,59.94484,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72725,59.9449,Sognsvann - Vestli,metro,2-6-RUT:Line:5
10.72747,59.94496,Sognsvann - Vestli,metro,2-6-RUT:Line:5
